-90,0
-89,2.2976306873038084
-88,4.963586426250004
-87,4.962633386352536
-86,5.018284472318101
-85,5.020255916629594
-84,4.678610266068972
-83,5.021971085718633
-82,5.021765613325897
-81,5.021731946580985
-80,5.0216634521607375
-79,2.8859963858517403
-78,7.525906509094057
-77,6.029542635552843
-76,0.1824450528451962
-75,0.038777036782448704
-74,7.517058045851172
-73,7.532869279013539
-72,7.876246765655651
-71,10.530451316928065
-70,11.656984473798275
-69,12.843581585453194
-68,12.55423376847375
-67,12.55602825173355
-66,7.369850259818122
-65,7.619086685370803
-64,12.822953675838107
-63,17.58691279588311
-62.00000000000001,17.576249943958373
-61,17.592666121404818
-60,18.528160719599327
-59,22.177564507086117
-58.00000000000001,25.038311624694416
-57,25.16047480198631
-55.99999999999999,28.25598594887333
-55,27.705381744794522
-54.00000000000001,35.539832724678035
-53,42.78153432584895
-52.00000000000001,37.8483337881562
-51,37.14922002948333
-50,42.693124035254186
-49,35.2127475993816
-48,40.17671810772208
-47.000000000000014,45.31853055780948
-46.00000000000001,54.03589965881429
-45,57.10753043634122
-44.00000000000001,62.74051711703078
-43.000000000000014,60.389870100263124
-41.999999999999986,65.24448875888174
-40.999999999999986,77.16696696031067
-40.000000000000014,85.24653942090026
-39,92.90977158517035
-38,87.72008575554582
-37,106.80099223510433
-36,124.6252257819774
-35,128.30613228451148
-34,137.12811547654064
-33.000000000000014,150.92599925860213
-32.000000000000014,170.9498324352162
-31.000000000000014,184.82687743368524
-30,190.35661189389475
-29,210.39675798349253
-28,211.92569839008456
-27.000000000000014,275.70621871957064
-26,279.4226215144886
-25.000000000000014,328.14751686911404
-24,378.7615626175243
-23,412.4959517367356
-22.000000000000014,462.3076225060986
-21,537.3457049933495
-20,578.530961130185
-19,670.4195851320983
-18.000000000000014,717.1057227582564
-17.000000000000014,821.2119713874376
-16,879.8842354066496
-15,983.5740918477545
-14,1057.3265714887189
-13,1169.8673035233214
-12.000000000000014,1306.3140153052077
-10.999999999999986,1452.8565597273546
-10,1626.7911207401985
-8.999999999999986,1732.761067549141
-8,1886.5247913760802
-7.000000000000014,2031.084208904409
-6,2181.928689982702
-5.000000000000014,2335.2712809596105
-4,2487.8552554374482
-3,2639.045847210043
-2,2789.44853323164
-1,2943.3330173635486
-1.4210854715202004e-14,3087.351198340731
1,2974.2452141600966
2,2812.2564858841415
3,2650.633613409187
3.999999999999986,2503.087712372805
5,2361.846008353048
6.000000000000014,2231.7135064352988
7,2081.6913116999617
8,1931.4213728287282
8.999999999999986,1756.700794509558
10,1626.0990233822968
10.999999999999972,1469.423744077485
12,1329.7146564965328
13,1189.3826833212156
13.999999999999972,1061.4769944257841
15,947.4284576159416
15.999999999999986,879.7442050267346
17,779.0792739768945
17.999999999999986,724.5469881934791
19,633.7763282929741
20,587.7953396009179
21,501.19552897497033
22,451.98003392765304
23,389.4399399837084
24.00000000000003,354.53319961852594
25,328.45170951409955
26,280.3613543043666
27,256.4623246987044
27.99999999999997,227.89623799014453
29,209.71330840778592
29.99999999999997,196.61809778958786
31,184.68468852173555
32,159.09004681494616
33,148.17903081706527
34,137.3973677188519
35,132.65476942073474
36,112.50749468911454
36.99999999999997,108.68937929641925
38,92.40694957531105
39,93.52251525510883
40,90.09734123005501
41,74.00023027214002
42,74.44952044809452
42.99999999999997,67.78217636309864
43.99999999999997,62.50570837866826
45.00000000000003,59.84242483242542
46,54.99847974335307
47,49.53432604036698
48,47.691339163120574
49,44.30931804311285
49.99999999999997,42.77599136949584
50.99999999999997,30.080409105373747
52,26.448381089292525
52.99999999999997,31.951437585471922
54,32.81023932345579
54.99999999999997,27.438394628818514
56,27.599516899317223
57,25.74227408208708
58,23.53447756794594
59,22.728521207422546
60,19.645825419948324
60.99999999999997,17.57071140658445
61.99999999999997,19.593657824971615
63,16.308453055935843
64,12.87344746233066
65,12.55140463309499
66,12.554452380838029
67,12.42546882176839
68,11.333687857783389
69,9.099991054652492
70,7.161190850709772
70.99999999999997,7.532605023405722
72,7.536322173553799
73,0.8737930420852535
74,-0.003915370802587859
75,0.21671692655763763
75.99999999999997,7.528338302589873
77,5.384640777735967
77.99999999999997,7.544180797965055
78.99999999999997,7.039740648691804
80,5.933033336997141
81,4.970291270035432
82,5.022143854023852
83.00000000000003,5.021772622937533
83.99999999999997,5.0217790008478005
84.99999999999997,5.021751086172571
86.00000000000003,5.021745996386926
86.99999999999997,5.023215406434701
88,2.6877559651024967
89,2.5663406549451793
90,0
