410,25
420,10
430,25
440,95
448,58
450,60
475,35
485,38
500,25
535,12
540,90
560,8
570,23
590,28
610,20
625,95
630,30
632,32
634,31
636,35
650,22
660,33
663,35
668,43
675,47
680,19
683,16
695,18
710,14
718,22
722,14
900,0
